"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2283",93,"RT @maximaxoo: #Space: #Andromeda #galaxy in different wavelengths
http://t.co/akW9U8ZYlo via @sagansense http://t.co/LB4kYSn7AX",FALSE,0,NA,"2014-03-19 21:55:48",FALSE,NA,"446404698363281409",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","iHeineken_",78,TRUE,FALSE,NA,NA
"2775",90,"RT @LincolnsBoombox: Let's go to Caffe Gambrius. Let me pull a chair for you. Sit down #iPad #Sony #Italy #Samsung #Galaxy #Tab #iPhone htt‚Ä¶",FALSE,0,NA,"2014-03-23 21:40:34",FALSE,NA,"447850415367798784",NA,"web","VictorianSteam",2,TRUE,FALSE,NA,NA
"3745",72,"Kool Shit doe #Galaxy",FALSE,0,NA,"2014-03-24 20:18:31",FALSE,NA,"448192155816050688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tattedfreak_",0,FALSE,FALSE,NA,NA
"2414",25,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-21 23:02:19",FALSE,NA,"447146212224151553",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"3752",79,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-24 20:01:56",FALSE,NA,"448187984039645184",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"1244",250,"Soo day or naw I'm still turning. Up  at #galaxy tonight. With my fav Dj jstarr2u  Abd @_shani_shine‚Ä¶ http://t.co/EZZmGVIuoM",FALSE,0,NA,"2014-03-17 15:39:23",FALSE,NA,"445585194322780160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TokyoBHAir",0,FALSE,FALSE,NA,NA
"2238",48,"ICYMI: What‚Äôs the LA Galaxy‚Äôs Biggest Problem? http://t.co/FiFGgja9FX‚Ä¶
#lagalaxy #galaxy #mls",FALSE,0,NA,"2014-03-19 22:30:09",FALSE,NA,"446413341083586560",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","myLAsportsblog",0,FALSE,FALSE,NA,NA
"2202",12,"@SamsungMobileUSwhen does the #galaxy s5 come out? I need it!",FALSE,0,NA,"2014-03-19 23:35:13",FALSE,NA,"446429715608645633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleyewarren13",0,FALSE,FALSE,NA,NA
"781",86,"RT @little1624: I hate my phone!!
#Galaxy",FALSE,0,NA,"2014-03-17 20:48:18",FALSE,NA,"445662937144102912",NA,"web","AshleyI_",1,TRUE,FALSE,NA,NA
"1643",51,"All networks, FREE phones, best tariffs, #Samsung #Galaxy S4; Highly recommended, http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 22:15:47",FALSE,NA,"445684950772482048",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"1896",5,"RT @justintimeOO: ¬§ AUS http://t.co/Nf4QFyhrfc  justintimeOO South Australia AUS Adelaide #samsung #galaxy #tab 2",FALSE,0,NA,"2014-03-17 23:31:42",FALSE,NA,"445704054971183104",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","monikahotte",8,TRUE,FALSE,NA,NA
"663",67,"Delicate image of the beautiful #Galaxy NGC 1512 taken by the #Hubble Space Telescope, http://t.co/M1dkIQ7QVx",FALSE,0,NA,"2014-03-19 07:25:19",FALSE,NA,"446185632684318720",NA,"<a href=""http://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","CapertonFineArt",0,FALSE,FALSE,NA,NA
"1037",43,"#FGOC New topic! my galaxys on the cover photo of area 52 car group http://t.co/wCEJqN92SC #Ford #Galaxy",FALSE,0,NA,"2014-03-17 22:24:48",FALSE,NA,"445687218439335936",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","FGOC",0,FALSE,FALSE,NA,NA
"1622",30,"One stop shop for FREE phones on pay monthly. #Galaxy S4 - White #Frost ; Click now! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 22:38:55",FALSE,NA,"445690773267550208",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"2108",217,"In #Atlanta for work and shackled 3G service on my #Galaxy.  How about getting your customers a 4G roaming agreement,  @USCellular?",FALSE,0,NA,"2014-03-17 16:51:16",FALSE,NA,"445603285760606208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkieljr",0,FALSE,FALSE,-84.3974467,33.7655077
"1112",118,"Order your #CustomDesigned #iPhone #Galaxy #iPad
 #TShirt #Mousepad #Noveltylicenseplate and More! 
(954)... http://t.co/MVRqdS8kp4",FALSE,0,NA,"2014-03-17 19:40:05",FALSE,NA,"445645768884752384",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CMGfilms_online",0,FALSE,FALSE,NA,NA
"2700",15,"#Universe‚ñ≤.  #Vans #Galaxy http://t.co/oHXyJlWWOI",FALSE,0,NA,"2014-03-23 23:11:25",FALSE,NA,"447873278645133312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","danisotol",0,FALSE,FALSE,NA,NA
"75",75,"Marble Texture Digital Paper Pack http://t.co/CnBLpK60ay #galaxy #moon #background #texture #scrapbooking #crafts #bizitalk #bizishop",FALSE,0,NA,"2014-03-18 15:46:49",FALSE,NA,"445949452172660738",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","PrtSkinDigital",1,FALSE,FALSE,NA,NA
"3263",183,"Let's take a look at the #Galaxy S5's Included Apps &amp; Services http://t.co/v7RhmiTh1c",FALSE,0,NA,"2014-03-19 17:56:12",FALSE,NA,"446344402177249280",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","AppTrawler",0,FALSE,FALSE,NA,NA
"1732",140,"my personal pair! #galaxy #stars #paint #customized #shoes #sneaker #art #vans #blue CHECK http://t.co/0Z5TSjyMGg http://t.co/t206YDXy3K",FALSE,0,NA,"2014-03-17 19:19:14",FALSE,NA,"445640520908296192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WakeUpArtist",0,FALSE,FALSE,NA,NA
"2502",15,"#Universe‚ñ≤.  #Vans #Galaxy http://t.co/oHXyJlWWOI",FALSE,0,NA,"2014-03-23 23:11:25",FALSE,NA,"447873278645133312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","danisotol",0,FALSE,FALSE,NA,NA
"3043",62,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-18 21:33:22",FALSE,NA,"446036663698194433",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"3447",70,"#Space: bright #spiral #galaxy Messier 63, the 'Sunflower Galaxy'
http://t.co/AljucahHeu via @apod http://t.co/8SIuwmhGoV",FALSE,51,NA,"2014-03-21 22:11:08",FALSE,NA,"447133334435799040",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","maximaxoo",67,FALSE,FALSE,NA,NA
"1298",5,"RT @justintimeOO: ¬§ AUS http://t.co/Nf4QFyhrfc  justintimeOO South Australia AUS Adelaide #samsung #galaxy #tab 2",FALSE,0,NA,"2014-03-17 23:31:42",FALSE,NA,"445704054971183104",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","monikahotte",8,TRUE,FALSE,NA,NA
"3433",56,"RT @maximaxoo: #Space: bright #spiral #galaxy Messier 63, the 'Sunflower Galaxy'
http://t.co/AljucahHeu via @apod http://t.co/8SIuwmhGoV",FALSE,0,NA,"2014-03-21 22:20:41",FALSE,NA,"447135735226064896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abbasi113",67,TRUE,FALSE,NA,NA
"1802",210,"Original T-Mobile Galaxy S3 gets Android 4.3 update (finally) - TmoNews http://t.co/wp2mlsinP5 #galaxy",FALSE,0,NA,"2014-03-17 17:04:46",FALSE,NA,"445606681234259968",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ScienceSource1",0,FALSE,FALSE,NA,NA
"2952",168,"#iPhone #App #Pattern #Shooter - #Photo &amp; Video #white #people #meet #samsung #galaxy #htc #8s #link:play.goog... http://t.co/pBUFhLY75s",FALSE,0,NA,"2014-03-26 03:37:59",FALSE,NA,"448665137679855616",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","nina_nein",0,FALSE,FALSE,NA,NA
"146",47,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-19 09:34:17",FALSE,NA,"446218088653271040",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"3949",276,"FREE phones, Best tariffs, All networks, #Galaxy Note 2 (Titanium Grey) See deals now! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-24 13:22:09",FALSE,NA,"448087374023884800",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"56",56,"One stop shop for the best deals on #O2 ! #Samsung #Galaxy S4; Unmissable offer! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-18 16:26:09",FALSE,NA,"445959350570717184",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"3450",73,"A few timelapse clips from some night missions over the last few months

#timelapse #stars #galaxy‚Ä¶ http://t.co/SYYDxUqRlx",FALSE,1,NA,"2014-03-21 22:07:54",FALSE,NA,"447132518492667904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RaceJonesPhoto",0,FALSE,FALSE,NA,NA
"177",78,"Photonic Posiitive Space: Glittering streak of stars: stunning NASA image 
#stars #galaxy #space #photo
http://t.co/YYyNzwsN4Z",FALSE,0,NA,"2014-03-19 08:01:41",FALSE,NA,"446194787767820288",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","photonicstream",0,FALSE,FALSE,NA,NA
"1287",293,"One stop shop for the best deals on #O2 ! Samsung #Galaxy 3 Mini; High acceptance rate, http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 13:56:55",FALSE,NA,"445559406634479616",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"1301",8,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 23:31:08",FALSE,NA,"445703915045388289",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"1868",276,"@AvivahMakky The #GALAXY Grand 2 is now available worldwide. For more info about availability, we recommend speaking to your local retailer.",FALSE,1,"AvivahMakky","2014-03-17 15:06:26",FALSE,"445281082037256192","445576900707352576",245705340,"<a href=""http://jamtrak.co.uk"" rel=""nofollow"">JamTrak</a>","SamsungMobile",2,FALSE,FALSE,NA,NA
"3028",47,"RT @chandraxray: Chandra Flashback of the Day ‚Äì Whirlpool Galaxy: A Classic Beauty http://t.co/qzU8lpZbxp #galaxy http://t.co/687sYRxBD1",FALSE,0,NA,"2014-03-18 22:10:47",FALSE,NA,"446046079390597120",NA,"web","JEH707",41,TRUE,FALSE,NA,NA
"1941",50,"Packing the house #stpats #galaxy http://t.co/YeWm2gNGnB",FALSE,0,NA,"2014-03-17 22:17:57",FALSE,NA,"445685497072214017",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Galaxywadsworth",0,FALSE,FALSE,NA,NA
"2733",48,"RT @tyleronemo: British Colombia CAN Richmond ¬ª http://t.co/djUhSOock5  7 Russian troops take Crimean base Crimea tyleronemo  #samsung #gal‚Ä¶",FALSE,0,NA,"2014-03-23 22:11:10",FALSE,NA,"447858117884133376",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","hannajloo",12,TRUE,FALSE,NA,NA
"2620",34,"RT @KellyAngel94: #LIVE http://t.co/ZF3TkbA1v7 Ì†ºÌºå‚ú® #galaxy @BabesPromo @Onlybadchicks @Her_Hotties @sofia13_sketube http://t.co/9DkHQmKYNI",FALSE,0,NA,"2014-03-23 22:30:03",FALSE,NA,"447862867434700800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JJTorresa13",27,TRUE,FALSE,NA,NA
"4159",187,"RT @midwestnocoast: #dope #trill #galaxy #sneak #lounge What do you guys think of this on hoodies/crew necks with white/red/navy/black http‚Ä¶",FALSE,0,NA,"2014-03-25 19:06:31",FALSE,NA,"448536421675302912",NA,"web","Nerdy_Nelly",10,TRUE,FALSE,NA,NA
"3930",257,"#venicebeach #Sunday #sunset #beautiful #view #love my #samsung #galaxy #camera http://t.co/5p2RdDTjRu",FALSE,0,NA,"2014-03-24 14:00:49",FALSE,NA,"448097104863707136",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prettycuteninja",0,FALSE,FALSE,NA,NA
"2136",245,"Who's team #Android #RT if you team #Iphone #fav. ..If you anything else reevaluate yo life...I'm #TeamAndroid #Galaxy #Note3...dopest phone",FALSE,0,NA,"2014-03-17 15:58:29",FALSE,NA,"445589999992729600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AYOO_CELA",0,FALSE,FALSE,NA,NA
"1878",286,"RT @SamsungMobile: Instant access to the games you love. Just press 'Play‚Äô. Introducing #GamePad for #GALAXY. http://t.co/6sVCJCFqo8",FALSE,0,NA,"2014-03-17 14:25:56",FALSE,NA,"445566710985138176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gitaratmayanti",635,TRUE,FALSE,NA,NA
"901",206,"Embarrassed about your mobile? Want a new #Samsung #Galaxy S4; Get connected now! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 17:24:53",FALSE,NA,"445611742618730497",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"626",30,"on this Site:: Glittering streak of stars: stunning NASA image 
#stars #galaxy #space #photo
http://t.co/OPlRkTvprp",FALSE,0,NA,"2014-03-19 09:28:55",FALSE,NA,"446216737995108352",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","photonicsphotos",0,FALSE,FALSE,NA,NA
"824",129,"Galaxy Note 3 Organic Leather Sleeve | GT40 | http://t.co/jnqgYVZ1gU | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 19:32:05",FALSE,NA,"445643753790119936",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"1155",161,"Sweet and social: A social media study of chocolate http://t.co/N9HH7xmD6v @KITKAT #Galaxy #Dove",FALSE,3,NA,"2014-03-17 18:52:00",FALSE,NA,"445633666157674496",NA,"web","crimsonhexagon",2,FALSE,FALSE,NA,NA
"1940",49,"#hotchocolate watching dallas #perfection #galaxy xx ‚ù§‚ù§Ì†ΩÌ∏çÌ†ΩÌ∏ç http://t.co/NRo3HAhTuq",FALSE,0,NA,"2014-03-17 22:18:01",FALSE,NA,"445685515199987713",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","georgia98hannon",0,FALSE,FALSE,NA,NA
"4087",115,"Who doesn't love a #galaxymoment ? #galaxy #chocolate #smooth #yummy #quietnightin xoxo http://t.co/8CDoeS9aIC",FALSE,1,NA,"2014-03-25 21:05:04",FALSE,NA,"448566256086810625",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nicolexhamilton",0,FALSE,FALSE,NA,NA
"951",256,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 15:31:42",FALSE,NA,"445583262011121664",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"580",283,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-17 14:33:16",FALSE,NA,"445568555380375553",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"3391",14,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-21 23:31:56",FALSE,NA,"447153665435250689",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"227",29,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-18 22:31:49",FALSE,NA,"446051373428506624",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"338",41,"#Galaxy #S5 #Camera Supply Issues May Cause Delay
http://t.co/kL3J7dFjAS",FALSE,0,NA,"2014-03-17 22:27:13",FALSE,NA,"445687828148912128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amer_Barakat",0,FALSE,FALSE,NA,NA
"662",66,"Galaxy Note 3 Organic Leather Sleeve | GT40 | http://t.co/jnqgYVZ1gU | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-19 07:32:16",FALSE,NA,"446187381407117312",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"3784",111,"RT @Guzgog_Sam: Guzgog   In-Fact   There are no two Zebras that have identical patterns of stripes   #gadgets  #kindle  #galaxy",FALSE,0,NA,"2014-03-24 19:25:26",FALSE,NA,"448178795926007808",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","danielkemp6",3,TRUE,FALSE,NA,NA
"1268",274,"KitKat update is finally here 4 #Galaxy Note 3 on #Bell! I love how I can take notes on my phone while on a call. http://t.co/IFW7AeFVsc",FALSE,0,NA,"2014-03-17 15:11:51",FALSE,NA,"445578265839673344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SatoshiTakano",0,FALSE,FALSE,NA,NA
"1049",55,"#summer #makeup #mac #pink #samsung #galaxy #phone #case #fashion #accessories #crystallised #bling‚Ä¶ http://t.co/3gw9nxXJ9k",FALSE,0,NA,"2014-03-17 22:11:17",FALSE,NA,"445683818499174400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CrystalAmaze1",0,FALSE,FALSE,NA,NA
"2750",65,"FADE #sketch #drawing #art #Micron #moleskin #space #stars #galaxy http://t.co/h9PpHzGGdA",FALSE,2,NA,"2014-03-23 22:04:34",FALSE,NA,"447856456788754432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drrtyblnd",1,FALSE,FALSE,-121.92191094,36.98182889
"3641",67,"RT @scheinwelt23: #Orion
#Universe
#Stars
#Galaxy

‚ñ≤¬≤3 http://t.co/FtV7cUGaxn",FALSE,0,NA,"2014-03-23 22:03:39",FALSE,NA,"447856224705327105",NA,"web","israeltucker",8,TRUE,FALSE,NA,NA
"1121",127,"Will the #Eiffel Tower be a hit? Koechlin and Nouguier can only guess #paris #iPad #Sony #Samsung #Galaxy #SXSW http://t.co/jJSKlSfjhK",FALSE,2,NA,"2014-03-17 19:32:55",FALSE,NA,"445643963186151424",NA,"web","VictorianSteam",1,FALSE,FALSE,NA,NA
"2954",170,"#iPhone #App #Pattern #Shooter - #Photo &amp; Video #white #people #meet #samsung #galaxy #htc #8s #link:play.goog... http://t.co/d8UCj4pSAA",FALSE,0,NA,"2014-03-26 03:37:59",FALSE,NA,"448665137205886977",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","martinamayer95",0,FALSE,FALSE,NA,NA
"2023",132,"RT @CortesDayna: Fuck missing the #iPhone. The #galaxy has everything better #music #camera #emoji #TeamGalaxys4 http://t.co/NgRBAv9EQJ",FALSE,0,NA,"2014-03-17 19:29:23",FALSE,NA,"445643074153480192",NA,"<a href=""http://twitter.com/247preapproval"" rel=""nofollow"">247Preapproval.com</a>","Dirtemoji",3,TRUE,FALSE,NA,NA
"2379",189,"Using Action Memos on the Galaxy Note 10.1 is the most satisfying experience. Just wish it wasn't so laggy. #Samsung #Galaxy #Note10.1",FALSE,0,NA,"2014-03-19 17:44:40",FALSE,NA,"446341498460590082",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Samsung Tablets</a>","jiggs090",0,FALSE,FALSE,NA,NA
"3086",6,"RT @GiovanniAntimo: Good evening tweeters.. Paying too much for wireless?? I have phone plans starting at 47$ unlimited everything!! Get at‚Ä¶",FALSE,0,NA,"2014-03-19 23:51:01",FALSE,NA,"446433691242598401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicobarone64",1,TRUE,FALSE,NA,NA
"1209",215,"Meanwhile, 'closer to home', a new satellite #galaxy of the Milky Way? http://t.co/AxEMSbvPYK",FALSE,0,NA,"2014-03-17 16:57:27",FALSE,NA,"445604839657992192",NA,"web","DrRayJay",0,FALSE,FALSE,NA,NA
"867",172,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-17 18:33:09",FALSE,NA,"445628923108683776",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"2716",31,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-23 22:31:35",FALSE,NA,"447863253109338113",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"266",68,"Just get my new galaxy note 3 ready for party with this phone #galaxy #note3",FALSE,0,NA,"2014-03-18 21:17:16",FALSE,NA,"446032613245870080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivangama92",0,FALSE,FALSE,NA,NA
"1001",7,"RT @justintimeOO: ¬§ AUS http://t.co/Nf4QFyhrfc  justintimeOO South Australia AUS Adelaide #samsung #galaxy #tab 2",FALSE,0,NA,"2014-03-17 23:31:40",FALSE,NA,"445704046343512064",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","freshkaylee",8,TRUE,FALSE,NA,NA
"1092",98,"Each of these specks is a #GALAXY.

Mind blown. We live in such a crazy place.

#notrandom #divinecreation http://t.co/YZXDuBCzTD",FALSE,0,NA,"2014-03-17 20:28:02",FALSE,NA,"445657832851914752",NA,"web","LeishaRaae",0,FALSE,FALSE,NA,NA
"740",45,"RT @CNGL: Smith Yewell, CEO of CNGL partner #Welocalize on biggest challenges in localisation industry in #GALAxy e-zine http://t.co/GtEEmq‚Ä¶",FALSE,0,NA,"2014-03-17 22:21:14",FALSE,NA,"445686324876836864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lacecimaldo",2,TRUE,FALSE,NA,NA
"2145",254,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-17 15:33:19",FALSE,NA,"445583665926770688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
